Instantaneous_power_reading(W),Minimum_during_sampling_period(W),Maximum_during_sampling_period(W),Average_power_reading_over_sample_period(W),Day_of_Week,Month,Day,Time,Year,Sampling_period,Power_reading_state_is,Time_elapsed
286,282,411,340,Sun,Nov,15,23:54:04,2020,00000004,activated,00069600
286,282,411,340,Sun,Nov,15,23:54:04,2020,00000004,activated,00069604
286,282,411,340,Sun,Nov,15,23:54:04,2020,00000004,activated,00069608
286,282,411,340,Sun,Nov,15,23:54:04,2020,00000004,activated,00069612
286,282,411,340,Sun,Nov,15,23:54:04,2020,00000004,activated,00069616
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069620
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069624
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069628
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069632
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069636
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069640
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069644
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069648
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069652
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069656
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069660
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069664
286,282,411,340,Sun,Nov,15,23:54:05,2020,00000004,activated,00069668
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069672
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069676
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069680
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069684
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069688
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069692
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069696
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069700
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069704
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069708
282,282,371,322,Sun,Nov,15,23:54:05,2020,00000004,activated,00069712
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069716
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069720
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069724
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069728
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069732
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069736
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069740
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069744
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069748
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069752
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069756
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069760
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069764
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069768
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069772
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069776
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069780
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069784
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069788
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069792
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069796
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069800
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069804
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069808
282,282,371,322,Sun,Nov,15,23:54:06,2020,00000004,activated,00069812
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069816
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069820
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069824
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069828
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069832
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069836
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069840
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069844
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069848
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069852
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069856
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069860
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069864
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069868
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069872
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069876
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069880
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069884
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069888
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069892
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069896
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069900
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069904
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069908
282,282,371,322,Sun,Nov,15,23:54:07,2020,00000004,activated,00069912
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069916
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069920
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069924
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069928
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069932
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069936
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069940
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069944
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069948
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069952
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069956
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069960
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069964
282,282,371,322,Sun,Nov,15,23:54:08,2020,00000004,activated,00069968
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00069972
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00069976
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00069980
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00069984
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00069988
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00069992
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00069996
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00070000
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00070004
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00070008
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00070012
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00070016
301,282,371,300,Sun,Nov,15,23:54:08,2020,00000004,activated,00070020
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070024
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070028
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070032
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070036
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070040
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070044
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070048
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070052
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070056
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070060
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070064
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070068
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070072
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070076
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070080
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070084
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070088
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070092
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070096
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070100
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070104
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070108
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070112
301,282,371,300,Sun,Nov,15,23:54:09,2020,00000004,activated,00070116
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070120
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070124
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070128
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070132
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070136
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070140
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070144
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070148
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070152
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070156
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070160
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070164
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070168
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070172
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070176
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070180
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070184
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070188
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070192
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070196
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070200
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070204
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070208
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070212
301,282,371,300,Sun,Nov,15,23:54:10,2020,00000004,activated,00070216
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070220
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070224
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070228
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070232
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070236
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070240
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070244
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070248
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070252
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070256
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070260
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070264
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070268
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070272
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070276
301,282,371,300,Sun,Nov,15,23:54:11,2020,00000004,activated,00070280
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070284
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070288
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070292
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070296
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070300
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070304
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070308
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070312
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070316
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070320
299,282,301,291,Sun,Nov,15,23:54:11,2020,00000004,activated,00070324
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070328
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070332
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070336
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070340
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070344
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070348
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070352
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070356
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070360
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070364
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070368
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070372
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070376
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070380
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070384
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070388
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070392
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070396
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070400
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070404
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070408
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070412
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070416
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070420
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070424
299,282,301,291,Sun,Nov,15,23:54:12,2020,00000004,activated,00070428
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070432
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070436
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070440
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070444
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070448
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070452
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070456
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070460
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070464
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070468
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070472
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070476
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070480
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070484
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070488
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070492
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070496
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070500
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070504
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070508
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070512
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070516
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070520
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070524
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070528
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070532
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070536
299,282,301,291,Sun,Nov,15,23:54:13,2020,00000004,activated,00070540
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070544
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070548
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070552
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070556
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070560
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070564
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070568
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070572
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070576
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070580
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070584
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070588
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070592
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070596
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070600
299,282,301,291,Sun,Nov,15,23:54:14,2020,00000004,activated,00070604
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070608
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070612
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070616
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070620
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070624
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070628
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070632
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070636
293,282,301,292,Sun,Nov,15,23:54:14,2020,00000004,activated,00070640
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070644
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070648
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070652
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070656
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070660
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070664
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070668
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070672
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070676
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070680
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070684
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070688
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070692
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070696
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070700
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070704
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070708
293,282,301,292,Sun,Nov,15,23:54:15,2020,00000004,activated,00070712
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070716
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070720
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070724
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070728
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070732
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070736
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070740
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070744
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070748
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070752
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070756
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070760
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070764
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070768
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070772
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070776
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070780
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070784
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070788
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070792
293,282,301,292,Sun,Nov,15,23:54:16,2020,00000004,activated,00070796
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070800
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070804
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070808
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070812
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070816
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070820
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070824
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070828
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070832
293,282,301,292,Sun,Nov,15,23:54:17,2020,00000004,activated,00070836
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070840
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070844
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070848
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070852
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070856
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070860
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070864
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070868
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070872
289,289,301,313,Sun,Nov,15,23:54:17,2020,00000004,activated,00070876
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070880
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070884
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070888
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070892
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070896
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070900
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070904
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070908
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070912
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070916
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070920
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070924
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070928
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070932
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070936
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070940
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070944
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070948
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070952
289,289,301,313,Sun,Nov,15,23:54:18,2020,00000004,activated,00070956
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070960
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070964
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070968
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070972
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070976
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070980
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070984
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070988
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070992
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00070996
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071000
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071004
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071008
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071012
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071016
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071020
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071024
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071028
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071032
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071036
289,289,301,313,Sun,Nov,15,23:54:19,2020,00000004,activated,00071040
289,289,301,313,Sun,Nov,15,23:54:20,2020,00000004,activated,00071044
289,289,301,313,Sun,Nov,15,23:54:20,2020,00000004,activated,00071048
289,289,301,313,Sun,Nov,15,23:54:20,2020,00000004,activated,00071052
289,289,301,313,Sun,Nov,15,23:54:20,2020,00000004,activated,00071056
